Name,# Nucleotide Sequences With Mates,# Nucleotides,# Sequences,%GC,Created Date,Description,Imported From: Filename,Imported From: Path,Max Sequence Length,Min Sequence Length,Modified,SequenceListOrderingRevisionNumber,Size,URN
Gasterosteus_aculeatus.groupXV.7944369.7944235,0,11109,83,54.9%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.7944369.7944235.fas,F:\Temnocora\Exon\assemble_result\nf,135,111,Thu Jul 02 10:27:16 PDT 2020,0,26 KB,urn:local:.:57i-c44nuds
Gasterosteus_aculeatus.groupXVI.6356286.6355819,0,37647,83,62.0%,Thu Jul 02 10:27:17 PDT 2020,,Gasterosteus_aculeatus.groupXVI.6356286.6355819.fas,F:\Temnocora\Exon\assemble_result\nf,465,369,Thu Jul 02 10:27:17 PDT 2020,0,52 KB,urn:local:.:5bu-c44nuhd
Gasterosteus_aculeatus.scaffold_27.2530031.2530153,0,9678,83,59.2%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_27.2530031.2530153.fas,F:\Temnocora\Exon\assemble_result\nf,117,102,Thu Jul 02 10:27:23 PDT 2020,0,24 KB,urn:local:.:5tc-c44nuw4
Oryzias_latipes.5.28365944.28366104,0,13188,83,55.4%,Thu Jul 02 10:27:39 PDT 2020,,Oryzias_latipes.5.28365944.28366104.fas,F:\Temnocora\Exon\assemble_result\nf,159,156,Thu Jul 02 10:27:39 PDT 2020,0,28 KB,urn:local:.:79o-c44nw4d
Oryzias_latipes.9.12994235.12994443,0,16683,83,63.8%,Thu Jul 02 10:27:42 PDT 2020,,Oryzias_latipes.9.12994235.12994443.fas,F:\Temnocora\Exon\assemble_result\nf,204,168,Thu Jul 02 10:27:42 PDT 2020,0,31 KB,urn:local:.:7ku-c44nwe1
Oryzias_latipes.13.9412962.9412831,0,10665,83,59.8%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.13.9412962.9412831.fas,F:\Temnocora\Exon\assemble_result\nf,129,111,Thu Jul 02 10:27:27 PDT 2020,0,25 KB,urn:local:.:68i-c44nv91
Oryzias_latipes.14.21664924.21665292,0,31422,83,65.0%,Thu Jul 02 10:27:28 PDT 2020,,Oryzias_latipes.14.21664924.21665292.fas,F:\Temnocora\Exon\assemble_result\nf,390,318,Thu Jul 02 10:27:28 PDT 2020,0,45 KB,urn:local:.:69x-c44nva9
Oryzias_latipes.16.5781584.5781442,0,11640,83,58.2%,Thu Jul 02 10:27:29 PDT 2020,,Oryzias_latipes.16.5781584.5781442.fas,F:\Temnocora\Exon\assemble_result\nf,141,120,Thu Jul 02 10:27:29 PDT 2020,0,26 KB,urn:local:.:6ff-c44nveq
Oryzias_latipes.scaffold2764.6650.6776,0,10125,83,44.9%,Thu Jul 02 10:27:43 PDT 2020,,Oryzias_latipes.scaffold2764.6650.6776.fas,F:\Temnocora\Exon\assemble_result\nf,123,102,Thu Jul 02 10:27:43 PDT 2020,0,25 KB,urn:local:.:7p0-c44nwhe
Tetraodon_nigroviridis.5.4976704.4976540,0,13419,83,50.3%,Thu Jul 02 10:27:59 PDT 2020,,Tetraodon_nigroviridis.5.4976704.4976540.fas,F:\Temnocora\Exon\assemble_result\nf,162,141,Thu Jul 02 10:27:59 PDT 2020,0,28 KB,urn:local:.:95i-c44nxp9
Tetraodon_nigroviridis.6.3866123.3866322,0,16335,83,63.0%,Thu Jul 02 10:28:00 PDT 2020,,Tetraodon_nigroviridis.6.3866123.3866322.fas,F:\Temnocora\Exon\assemble_result\nf,198,162,Thu Jul 02 10:28:00 PDT 2020,0,31 KB,urn:local:.:97o-c44nxr5
Tetraodon_nigroviridis.7.5940700.5940581,0,9816,83,55.8%,Thu Jul 02 10:28:01 PDT 2020,,Tetraodon_nigroviridis.7.5940700.5940581.fas,F:\Temnocora\Exon\assemble_result\nf,120,96,Thu Jul 02 10:28:01 PDT 2020,0,24 KB,urn:local:.:9a9-c44nxt9
Tetraodon_nigroviridis.8.2413296.2413502,0,16878,83,56.2%,Thu Jul 02 10:28:01 PDT 2020,,Tetraodon_nigroviridis.8.2413296.2413502.fas,F:\Temnocora\Exon\assemble_result\nf,204,183,Thu Jul 02 10:28:01 PDT 2020,0,31 KB,urn:local:.:9b6-c44nxu0
Tetraodon_nigroviridis.9.2289986.2289413,0,45117,83,62.9%,Thu Jul 02 10:28:02 PDT 2020,,Tetraodon_nigroviridis.9.2289986.2289413.fas,F:\Temnocora\Exon\assemble_result\nf,570,459,Thu Jul 02 10:28:02 PDT 2020,0,59 KB,urn:local:.:9f6-c44nxxb
Tetraodon_nigroviridis.10.11919111.11918596,0,40776,83,57.2%,Thu Jul 02 10:27:46 PDT 2020,,Tetraodon_nigroviridis.10.11919111.11918596.fas,F:\Temnocora\Exon\assemble_result\nf,510,411,Thu Jul 02 10:27:46 PDT 2020,0,55 KB,urn:local:.:7z6-c44nwpv
Tetraodon_nigroviridis.12.6958819.6958526,0,23121,83,52.4%,Thu Jul 02 10:27:49 PDT 2020,,Tetraodon_nigroviridis.12.6958819.6958526.fas,F:\Temnocora\Exon\assemble_result\nf,279,258,Thu Jul 02 10:27:49 PDT 2020,0,37 KB,urn:local:.:88f-c44nwxp
Tetraodon_nigroviridis.13.5174660.5174780,0,9903,83,59.9%,Thu Jul 02 10:27:50 PDT 2020,,Tetraodon_nigroviridis.13.5174660.5174780.fas,F:\Temnocora\Exon\assemble_result\nf,120,99,Thu Jul 02 10:27:50 PDT 2020,0,24 KB,urn:local:.:8ac-c44nwzb
Tetraodon_nigroviridis.14.4374886.4374628,0,21279,83,52.8%,Thu Jul 02 10:27:50 PDT 2020,,Tetraodon_nigroviridis.14.4374886.4374628.fas,F:\Temnocora\Exon\assemble_result\nf,258,207,Thu Jul 02 10:27:50 PDT 2020,0,36 KB,urn:local:.:8cl-c44nx17
Tetraodon_nigroviridis.Un_random.9704099.9703965,0,11067,83,53.4%,Thu Jul 02 10:28:08 PDT 2020,,Tetraodon_nigroviridis.Un_random.9704099.9703965.fas,F:\Temnocora\Exon\assemble_result\nf,135,108,Thu Jul 02 10:28:08 PDT 2020,0,26 KB,urn:local:.:9xf-c44nydl
Danio_rerio.1.18281431.18281553,0,10194,84,51.4%,Thu Jul 02 10:25:56 PDT 2020,,Danio_rerio.1.18281431.18281553.fas,F:\Temnocora\Exon\assemble_result\nf,123,102,Thu Jul 02 10:25:56 PDT 2020,0,25 KB,urn:local:.:o-c44no7g
Danio_rerio.1.29798667.29798499,0,13968,84,52.1%,Thu Jul 02 10:26:12 PDT 2020,,Danio_rerio.1.29798667.29798499.fas,F:\Temnocora\Exon\assemble_result\nf,168,138,Thu Jul 02 10:26:12 PDT 2020,0,29 KB,urn:local:.:29-c44npft
Danio_rerio.2.54335776.54335924,0,12258,84,59.2%,Thu Jul 02 10:26:36 PDT 2020,,Danio_rerio.2.54335776.54335924.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:36 PDT 2020,0,27 KB,urn:local:.:1ku-c44nrak
Danio_rerio.5.62579908.62580058,0,12270,84,61.5%,Thu Jul 02 10:26:47 PDT 2020,,Danio_rerio.5.62579908.62580058.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:47 PDT 2020,0,27 KB,urn:local:.:2i6-c44ns43
Danio_rerio.7.22733105.22733246,0,11676,84,55.9%,Thu Jul 02 10:26:49 PDT 2020,,Danio_rerio.7.22733105.22733246.fas,F:\Temnocora\Exon\assemble_result\nf,141,117,Thu Jul 02 10:26:49 PDT 2020,0,26 KB,urn:local:.:2oo-c44ns9c
Danio_rerio.9.17640174.17640030,0,11976,84,59.3%,Thu Jul 02 10:26:52 PDT 2020,,Danio_rerio.9.17640174.17640030.fas,F:\Temnocora\Exon\assemble_result\nf,144,120,Thu Jul 02 10:26:52 PDT 2020,0,27 KB,urn:local:.:2yf-c44nshk
Danio_rerio.12.19018781.19018979,0,16584,84,53.7%,Thu Jul 02 10:26:23 PDT 2020,,Danio_rerio.12.19018781.19018979.fas,F:\Temnocora\Exon\assemble_result\nf,198,168,Thu Jul 02 10:26:23 PDT 2020,0,31 KB,urn:local:.:d0-c44nq9g
Danio_rerio.13.10222399.10222198,0,16713,84,52.4%,Thu Jul 02 10:26:24 PDT 2020,,Danio_rerio.13.10222399.10222198.fas,F:\Temnocora\Exon\assemble_result\nf,201,162,Thu Jul 02 10:26:24 PDT 2020,0,31 KB,urn:local:.:hr-c44nqde
Danio_rerio.13.25816686.25816430,0,17940,84,58.8%,Thu Jul 02 10:26:25 PDT 2020,,Danio_rerio.13.25816686.25816430.fas,F:\Temnocora\Exon\assemble_result\nf,216,174,Thu Jul 02 10:26:25 PDT 2020,0,32 KB,urn:local:.:lf-c44nqgh
Danio_rerio.18.5785808.5785954,0,12111,84,48.7%,Thu Jul 02 10:26:34 PDT 2020,,Danio_rerio.18.5785808.5785954.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:34 PDT 2020,0,27 KB,urn:local:.:1d9-c44nr4f
Danio_rerio.24.9706901.9706759,0,11502,84,44.0%,Thu Jul 02 10:26:42 PDT 2020,,Danio_rerio.24.9706901.9706759.fas,F:\Temnocora\Exon\assemble_result\nf,141,114,Thu Jul 02 10:26:42 PDT 2020,0,26 KB,urn:local:.:23o-c44nrqa
Danio_rerio.Zv9_NA48.27751.27879,0,10707,84,61.2%,Thu Jul 02 10:26:53 PDT 2020,,Danio_rerio.Zv9_NA48.27751.27879.fas,F:\Temnocora\Exon\assemble_result\nf,129,105,Thu Jul 02 10:26:53 PDT 2020,0,25 KB,urn:local:.:349-c44nsma
Gasterosteus_aculeatus.groupVI.11592805.11592678,0,10056,84,46.0%,Thu Jul 02 10:27:02 PDT 2020,,Gasterosteus_aculeatus.groupVI.11592805.11592678.fas,F:\Temnocora\Exon\assemble_result\nf,123,99,Thu Jul 02 10:27:02 PDT 2020,0,25 KB,urn:local:.:3wi-c44ntaj
Gasterosteus_aculeatus.groupXIII.9052677.9052492,0,14763,84,61.3%,Thu Jul 02 10:27:11 PDT 2020,,Gasterosteus_aculeatus.groupXIII.9052677.9052492.fas,F:\Temnocora\Exon\assemble_result\nf,177,150,Thu Jul 02 10:27:11 PDT 2020,0,29 KB,urn:local:.:4r6-c44nu02
Gasterosteus_aculeatus.groupXIV.1087354.1087482,0,10794,84,58.6%,Thu Jul 02 10:27:12 PDT 2020,,Gasterosteus_aculeatus.groupXIV.1087354.1087482.fas,F:\Temnocora\Exon\assemble_result\nf,129,105,Thu Jul 02 10:27:12 PDT 2020,0,26 KB,urn:local:.:4t0-c44nu1m
Gasterosteus_aculeatus.groupXIV.8618802.8619033,0,17025,84,65.0%,Thu Jul 02 10:27:13 PDT 2020,,Gasterosteus_aculeatus.groupXIV.8618802.8619033.fas,F:\Temnocora\Exon\assemble_result\nf,207,171,Thu Jul 02 10:27:13 PDT 2020,0,32 KB,urn:local:.:4wc-c44nu4k
Gasterosteus_aculeatus.groupXV.5433780.5433550,0,19140,84,54.7%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.5433780.5433550.fas,F:\Temnocora\Exon\assemble_result\nf,231,186,Thu Jul 02 10:27:16 PDT 2020,0,34 KB,urn:local:.:56f-c44nucw
Gasterosteus_aculeatus.groupXVIII.5506526.5506933,0,33564,84,63.4%,Thu Jul 02 10:27:19 PDT 2020,,Gasterosteus_aculeatus.groupXVIII.5506526.5506933.fas,F:\Temnocora\Exon\assemble_result\nf,405,327,Thu Jul 02 10:27:19 PDT 2020,0,48 KB,urn:local:.:5ii-c44nums
Gasterosteus_aculeatus.scaffold_76.225290.225088,0,16725,84,57.8%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_76.225290.225088.fas,F:\Temnocora\Exon\assemble_result\nf,201,162,Thu Jul 02 10:27:24 PDT 2020,0,31 KB,urn:local:.:5w3-c44nuz0
Gasterosteus_aculeatus.scaffold_84.60429.60582,0,12363,84,58.7%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_84.60429.60582.fas,F:\Temnocora\Exon\assemble_result\nf,150,129,Thu Jul 02 10:27:24 PDT 2020,0,27 KB,urn:local:.:5w9-c44nuz4
Oryzias_latipes.4.293798.293556,0,16845,84,63.0%,Thu Jul 02 10:27:37 PDT 2020,,Oryzias_latipes.4.293798.293556.fas,F:\Temnocora\Exon\assemble_result\nf,210,168,Thu Jul 02 10:27:37 PDT 2020,0,31 KB,urn:local:.:75u-c44nw12
Oryzias_latipes.6.16667564.16667764,0,16827,84,54.3%,Thu Jul 02 10:27:39 PDT 2020,,Oryzias_latipes.6.16667564.16667764.fas,F:\Temnocora\Exon\assemble_result\nf,201,171,Thu Jul 02 10:27:39 PDT 2020,0,31 KB,urn:local:.:7cc-c44nw6i
Oryzias_latipes.10.22583341.22583475,0,11034,84,52.5%,Thu Jul 02 10:27:25 PDT 2020,,Oryzias_latipes.10.22583341.22583475.fas,F:\Temnocora\Exon\assemble_result\nf,132,111,Thu Jul 02 10:27:25 PDT 2020,0,26 KB,urn:local:.:61c-c44nv34
Oryzias_latipes.12.28529246.28529073,0,14415,84,57.8%,Thu Jul 02 10:27:26 PDT 2020,,Oryzias_latipes.12.28529246.28529073.fas,F:\Temnocora\Exon\assemble_result\nf,174,144,Thu Jul 02 10:27:26 PDT 2020,0,29 KB,urn:local:.:64f-c44nv5l
Oryzias_latipes.20.17863745.17863241,0,40260,84,59.1%,Thu Jul 02 10:27:32 PDT 2020,,Oryzias_latipes.20.17863745.17863241.fas,F:\Temnocora\Exon\assemble_result\nf,498,405,Thu Jul 02 10:27:32 PDT 2020,0,54 KB,urn:local:.:6nc-c44nvla
Oryzias_latipes.22.13218783.13219025,0,19776,84,56.9%,Thu Jul 02 10:27:33 PDT 2020,,Oryzias_latipes.22.13218783.13219025.fas,F:\Temnocora\Exon\assemble_result\nf,237,192,Thu Jul 02 10:27:33 PDT 2020,0,34 KB,urn:local:.:6si-c44nvpj
Tetraodon_nigroviridis.3.8750965.8751160,0,16275,84,57.1%,Thu Jul 02 10:27:58 PDT 2020,,Tetraodon_nigroviridis.3.8750965.8751160.fas,F:\Temnocora\Exon\assemble_result\nf,195,159,Thu Jul 02 10:27:58 PDT 2020,0,31 KB,urn:local:.:91x-c44nxmf
Tetraodon_nigroviridis.3.11591528.11591827,0,13836,84,46.3%,Thu Jul 02 10:27:57 PDT 2020,,Tetraodon_nigroviridis.3.11591528.11591827.fas,F:\Temnocora\Exon\assemble_result\nf,165,156,Thu Jul 02 10:27:57 PDT 2020,0,28 KB,urn:local:.:8zf-c44nxkg
Tetraodon_nigroviridis.5.4306827.4306950,0,10053,84,60.9%,Thu Jul 02 10:27:59 PDT 2020,,Tetraodon_nigroviridis.5.4306827.4306950.fas,F:\Temnocora\Exon\assemble_result\nf,120,111,Thu Jul 02 10:27:59 PDT 2020,0,25 KB,urn:local:.:95f-c44nxp6
Tetraodon_nigroviridis.7.4484700.4484460,0,20061,84,60.3%,Thu Jul 02 10:28:00 PDT 2020,,Tetraodon_nigroviridis.7.4484700.4484460.fas,F:\Temnocora\Exon\assemble_result\nf,240,204,Thu Jul 02 10:28:00 PDT 2020,0,35 KB,urn:local:.:99i-c44nxsn
Tetraodon_nigroviridis.10.7809674.7810028,0,29520,84,52.9%,Thu Jul 02 10:27:47 PDT 2020,,Tetraodon_nigroviridis.10.7809674.7810028.fas,F:\Temnocora\Exon\assemble_result\nf,354,297,Thu Jul 02 10:27:47 PDT 2020,0,44 KB,urn:local:.:826-c44nwsd
Tetraodon_nigroviridis.10.8709471.8709300,0,13815,84,52.5%,Thu Jul 02 10:27:47 PDT 2020,,Tetraodon_nigroviridis.10.8709471.8709300.fas,F:\Temnocora\Exon\assemble_result\nf,165,141,Thu Jul 02 10:27:47 PDT 2020,0,28 KB,urn:local:.:82l-c44nwsq
Tetraodon_nigroviridis.17.7869932.7870103,0,13932,84,60.0%,Thu Jul 02 10:27:53 PDT 2020,,Tetraodon_nigroviridis.17.7869932.7870103.fas,F:\Temnocora\Exon\assemble_result\nf,168,135,Thu Jul 02 10:27:53 PDT 2020,0,29 KB,urn:local:.:8lr-c44nx93
Tetraodon_nigroviridis.18.7405383.7405516,0,10974,84,50.0%,Thu Jul 02 10:27:54 PDT 2020,,Tetraodon_nigroviridis.18.7405383.7405516.fas,F:\Temnocora\Exon\assemble_result\nf,132,111,Thu Jul 02 10:27:54 PDT 2020,0,26 KB,urn:local:.:8or-c44nxbv
Tetraodon_nigroviridis.18.10815250.10815392,0,11715,84,60.5%,Thu Jul 02 10:27:54 PDT 2020,,Tetraodon_nigroviridis.18.10815250.10815392.fas,F:\Temnocora\Exon\assemble_result\nf,141,117,Thu Jul 02 10:27:54 PDT 2020,0,26 KB,urn:local:.:8m9-c44nx9q
Danio_rerio.3.26120377.26120509,0,10848,85,56.2%,Thu Jul 02 10:26:43 PDT 2020,,Danio_rerio.3.26120377.26120509.fas,F:\Temnocora\Exon\assemble_result\nf,129,105,Thu Jul 02 10:26:43 PDT 2020,0,26 KB,urn:local:.:27i-c44nrte
Danio_rerio.4.19432272.19432436,0,13602,85,53.2%,Thu Jul 02 10:26:44 PDT 2020,,Danio_rerio.4.19432272.19432436.fas,F:\Temnocora\Exon\assemble_result\nf,162,132,Thu Jul 02 10:26:44 PDT 2020,0,28 KB,urn:local:.:2cc-c44nrxt
Danio_rerio.7.67305866.67306014,0,12369,85,59.9%,Thu Jul 02 10:26:50 PDT 2020,,Danio_rerio.7.67305866.67306014.fas,F:\Temnocora\Exon\assemble_result\nf,147,120,Thu Jul 02 10:26:50 PDT 2020,0,27 KB,urn:local:.:2rx-c44nsc2
Danio_rerio.8.26617096.26617227,0,11175,85,52.8%,Thu Jul 02 10:26:50 PDT 2020,,Danio_rerio.8.26617096.26617227.fas,F:\Temnocora\Exon\assemble_result\nf,132,108,Thu Jul 02 10:26:50 PDT 2020,0,26 KB,urn:local:.:2u9-c44nse2
Danio_rerio.8.31883001.31882858,0,12111,85,59.2%,Thu Jul 02 10:26:50 PDT 2020,,Danio_rerio.8.31883001.31882858.fas,F:\Temnocora\Exon\assemble_result\nf,144,120,Thu Jul 02 10:26:50 PDT 2020,0,27 KB,urn:local:.:2uu-c44nsei
Danio_rerio.10.30654206.30654020,0,15765,85,53.6%,Thu Jul 02 10:26:17 PDT 2020,,Danio_rerio.10.30654206.30654020.fas,F:\Temnocora\Exon\assemble_result\nf,186,153,Thu Jul 02 10:26:17 PDT 2020,0,31 KB,urn:local:.:70-c44nptr
Danio_rerio.20.39539884.39539412,0,24981,85,62.1%,Thu Jul 02 10:26:37 PDT 2020,,Danio_rerio.20.39539884.39539412.fas,F:\Temnocora\Exon\assemble_result\nf,300,249,Thu Jul 02 10:26:37 PDT 2020,0,40 KB,urn:local:.:1ni-c44nrco
Danio_rerio.21.930362.930520,0,13416,85,61.5%,Thu Jul 02 10:26:39 PDT 2020,,Danio_rerio.21.930362.930520.fas,F:\Temnocora\Exon\assemble_result\nf,159,129,Thu Jul 02 10:26:39 PDT 2020,0,28 KB,urn:local:.:1ti-c44nrhv
Danio_rerio.23.36734359.36734222,0,8670,85,51.4%,Thu Jul 02 10:26:41 PDT 2020,,Danio_rerio.23.36734359.36734222.fas,F:\Temnocora\Exon\assemble_result\nf,102,102,Thu Jul 02 10:26:41 PDT 2020,0,24 KB,urn:local:.:20c-c44nrni
Danio_rerio.24.9714309.9714165,0,12144,85,48.3%,Thu Jul 02 10:26:42 PDT 2020,,Danio_rerio.24.9714309.9714165.fas,F:\Temnocora\Exon\assemble_result\nf,144,117,Thu Jul 02 10:26:42 PDT 2020,0,27 KB,urn:local:.:23r-c44nrqc
Gasterosteus_aculeatus.groupI.1221690.1221963,0,15207,85,56.6%,Thu Jul 02 10:26:54 PDT 2020,,Gasterosteus_aculeatus.groupI.1221690.1221963.fas,F:\Temnocora\Exon\assemble_result\nf,195,156,Thu Jul 02 10:26:54 PDT 2020,0,30 KB,urn:local:.:35u-c44nsnm
Gasterosteus_aculeatus.groupII.531903.532041,0,11646,85,55.0%,Thu Jul 02 10:26:56 PDT 2020,,Gasterosteus_aculeatus.groupII.531903.532041.fas,F:\Temnocora\Exon\assemble_result\nf,138,114,Thu Jul 02 10:26:56 PDT 2020,0,27 KB,urn:local:.:3e6-c44nsux
Gasterosteus_aculeatus.groupIII.15883812.15883650,0,13653,85,62.7%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.15883812.15883650.fas,F:\Temnocora\Exon\assemble_result\nf,162,135,Thu Jul 02 10:26:57 PDT 2020,0,28 KB,urn:local:.:3gc-c44nswr
Gasterosteus_aculeatus.groupIX.1437881.1437733,0,12114,85,55.7%,Thu Jul 02 10:27:00 PDT 2020,,Gasterosteus_aculeatus.groupIX.1437881.1437733.fas,F:\Temnocora\Exon\assemble_result\nf,144,123,Thu Jul 02 10:27:00 PDT 2020,0,27 KB,urn:local:.:3p6-c44nt3z
Gasterosteus_aculeatus.groupIX.8113563.8113692,0,10947,85,58.3%,Thu Jul 02 10:27:00 PDT 2020,,Gasterosteus_aculeatus.groupIX.8113563.8113692.fas,F:\Temnocora\Exon\assemble_result\nf,129,126,Thu Jul 02 10:27:00 PDT 2020,0,26 KB,urn:local:.:3rr-c44nt69
Gasterosteus_aculeatus.groupIX.8114216.8114342,0,10602,85,59.5%,Thu Jul 02 10:27:01 PDT 2020,,Gasterosteus_aculeatus.groupIX.8114216.8114342.fas,F:\Temnocora\Exon\assemble_result\nf,126,102,Thu Jul 02 10:27:01 PDT 2020,0,26 KB,urn:local:.:3ru-c44nt6c
Gasterosteus_aculeatus.groupVII.3160516.3160348,0,14085,85,59.4%,Thu Jul 02 10:27:05 PDT 2020,,Gasterosteus_aculeatus.groupVII.3160516.3160348.fas,F:\Temnocora\Exon\assemble_result\nf,168,135,Thu Jul 02 10:27:05 PDT 2020,0,29 KB,urn:local:.:459-c44nthp
Gasterosteus_aculeatus.groupVII.21301705.21301492,0,17772,85,57.8%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.21301705.21301492.fas,F:\Temnocora\Exon\assemble_result\nf,216,174,Thu Jul 02 10:27:04 PDT 2020,0,33 KB,urn:local:.:43o-c44ntgg
Gasterosteus_aculeatus.groupXII.10888018.10888234,0,18012,85,62.9%,Thu Jul 02 10:27:08 PDT 2020,,Gasterosteus_aculeatus.groupXII.10888018.10888234.fas,F:\Temnocora\Exon\assemble_result\nf,213,174,Thu Jul 02 10:27:08 PDT 2020,0,33 KB,urn:local:.:4fr-c44ntqi
Gasterosteus_aculeatus.groupXIV.7058806.7058643,0,13608,85,55.1%,Thu Jul 02 10:27:13 PDT 2020,,Gasterosteus_aculeatus.groupXIV.7058806.7058643.fas,F:\Temnocora\Exon\assemble_result\nf,162,135,Thu Jul 02 10:27:13 PDT 2020,0,28 KB,urn:local:.:4w0-c44nu4a
Gasterosteus_aculeatus.groupXV.1775459.1775610,0,12570,85,60.8%,Thu Jul 02 10:27:15 PDT 2020,,Gasterosteus_aculeatus.groupXV.1775459.1775610.fas,F:\Temnocora\Exon\assemble_result\nf,150,123,Thu Jul 02 10:27:15 PDT 2020,0,27 KB,urn:local:.:53i-c44nuaj
Gasterosteus_aculeatus.groupXV.5416784.5416596,0,15753,85,60.4%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.5416784.5416596.fas,F:\Temnocora\Exon\assemble_result\nf,186,153,Thu Jul 02 10:27:16 PDT 2020,0,31 KB,urn:local:.:560-c44nuck
Gasterosteus_aculeatus.groupXVI.3039973.3039818,0,12897,85,58.3%,Thu Jul 02 10:27:17 PDT 2020,,Gasterosteus_aculeatus.groupXVI.3039973.3039818.fas,F:\Temnocora\Exon\assemble_result\nf,153,126,Thu Jul 02 10:27:17 PDT 2020,0,28 KB,urn:local:.:5b6-c44nugp
Gasterosteus_aculeatus.groupXVI.7719386.7718937,0,37212,85,52.4%,Thu Jul 02 10:27:18 PDT 2020,,Gasterosteus_aculeatus.groupXVI.7719386.7718937.fas,F:\Temnocora\Exon\assemble_result\nf,444,378,Thu Jul 02 10:27:18 PDT 2020,0,52 KB,urn:local:.:5c9-c44nuhp
Gasterosteus_aculeatus.groupXVI.7739035.7738841,0,16194,85,52.2%,Thu Jul 02 10:27:18 PDT 2020,,Gasterosteus_aculeatus.groupXVI.7739035.7738841.fas,F:\Temnocora\Exon\assemble_result\nf,192,156,Thu Jul 02 10:27:18 PDT 2020,0,31 KB,urn:local:.:5cc-c44nuhr
Gasterosteus_aculeatus.groupXVIII.13380104.13379981,0,10074,85,60.6%,Thu Jul 02 10:27:19 PDT 2020,,Gasterosteus_aculeatus.groupXVIII.13380104.13379981.fas,F:\Temnocora\Exon\assemble_result\nf,120,99,Thu Jul 02 10:27:19 PDT 2020,0,25 KB,urn:local:.:5hc-c44nulu
Gasterosteus_aculeatus.groupXX.10657776.10657529,0,20766,85,54.2%,Thu Jul 02 10:27:20 PDT 2020,,Gasterosteus_aculeatus.groupXX.10657776.10657529.fas,F:\Temnocora\Exon\assemble_result\nf,246,201,Thu Jul 02 10:27:20 PDT 2020,0,35 KB,urn:local:.:5jr-c44nunx
Oryzias_latipes.3.12414059.12414278,0,18264,85,53.6%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.3.12414059.12414278.fas,F:\Temnocora\Exon\assemble_result\nf,216,174,Thu Jul 02 10:27:36 PDT 2020,0,33 KB,urn:local:.:713-c44nvwv
Oryzias_latipes.3.18828247.18828128,0,10146,85,56.8%,Thu Jul 02 10:27:36 PDT 2020,,Oryzias_latipes.3.18828247.18828128.fas,F:\Temnocora\Exon\assemble_result\nf,120,99,Thu Jul 02 10:27:36 PDT 2020,0,25 KB,urn:local:.:729-c44nvxw
Oryzias_latipes.5.2050674.2050057,0,53961,85,56.9%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.5.2050674.2050057.fas,F:\Temnocora\Exon\assemble_result\nf,645,510,Thu Jul 02 10:27:38 PDT 2020,0,68 KB,urn:local:.:78u-c44nw3h
Oryzias_latipes.8.11148584.11148325,0,21720,85,53.8%,Thu Jul 02 10:27:42 PDT 2020,,Oryzias_latipes.8.11148584.11148325.fas,F:\Temnocora\Exon\assemble_result\nf,258,213,Thu Jul 02 10:27:42 PDT 2020,0,36 KB,urn:local:.:7ir-c44nwcf
Oryzias_latipes.13.12905926.12906159,0,19422,85,59.0%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.13.12905926.12906159.fas,F:\Temnocora\Exon\assemble_result\nf,234,189,Thu Jul 02 10:27:27 PDT 2020,0,34 KB,urn:local:.:669-c44nv77
Oryzias_latipes.18.11242846.11242627,0,18537,85,53.8%,Thu Jul 02 10:27:30 PDT 2020,,Oryzias_latipes.18.11242846.11242627.fas,F:\Temnocora\Exon\assemble_result\nf,219,177,Thu Jul 02 10:27:30 PDT 2020,0,33 KB,urn:local:.:6ic-c44nvh6
Oryzias_latipes.18.14651421.14651216,0,17256,85,59.3%,Thu Jul 02 10:27:30 PDT 2020,,Oryzias_latipes.18.14651421.14651216.fas,F:\Temnocora\Exon\assemble_result\nf,204,171,Thu Jul 02 10:27:30 PDT 2020,0,32 KB,urn:local:.:6il-c44nvhd
Oryzias_latipes.19.9754042.9754206,0,13788,85,54.5%,Thu Jul 02 10:27:31 PDT 2020,,Oryzias_latipes.19.9754042.9754206.fas,F:\Temnocora\Exon\assemble_result\nf,165,132,Thu Jul 02 10:27:31 PDT 2020,0,29 KB,urn:local:.:6lu-c44nvk2
